4072,33,Capacitance Type Level Meters (Continuous and Point Type),
4072,36,RF Admittance Level Meters (Continuous and Point Type),
4072,43,Pressure and Differential Pressure Type Level Meters,
4072,46,Bubbler Systems,
4072,53,Magnetic and Magnetostrictive Level Meters,
4072,63,Displacement-Type Level Meters,
4072,73,Sight Level Gauges,
4072,76,Level Switches,
4072,83,Leak Detection Systems,
407300,,"Pressure, Strain, and Force Measurement",
4073,13,Pressure and Differential Pressure Gauges,
4073,16,Manometers,
4073,23,Absolute-Pressure Transmitters,
4073,26,Gauge-Pressure Transmitters,
4073,29,Differential Pressure Transmitters,
4073,33,Multi-Variable Pressure/Temperature Transmitters,
4073,36,Pressure and Differential Pressure Switches,
4073,43,Force Measurement Devices,
4073,46,Load Cells,
4073,53,Torque Measurement Devices,
4073,63,Diaphragm Seals,
407400,,Temperature Measurement,
4074,13,Resistance Temperature Devices,
4074,16,Thermocouples,
4074,23,Radiation Pyrometers,
4074,33,Thermistors,
4074,36,Diode Temperature Measurement Devices,
4074,43,Bimetallic Thermometers,
4074,46,Fluid Expansion Thermometers,
4074,49,Change-of-State Temperature Measurement Devices,
4074,53,Cryogenic Temperature Sensors,
4074,63,Temperature Transmitters,
4074,66,Temperature Switches,
4074,69,"Thermowells, Protection Tubes, and Test Thermowells",
407500,,Process Liquid Analytical Measurement,
4075,05,Multi-Parameter Analyzer Systems,
4075,13,pH/ORP Analyzers,
4075,16,Conductivity Analyzers,
4075,19,Moisture Analyzers,
4075,21,Chlorine Analyzers,
,407521.13,Free-Chlorine Analyzers,
,407521.23,Residual-Chlorine Analyzers,
,407523,Chlorine Dioxide Analyzer,
,407526,Dissolved Chlorine Dioxide Analyzers,
,407529,Dissolved Ammonia Analyzers,
,407533,Fluoride Analyzers,
,407543,Dissolved Oxygen Analyzers,
,,,
153,,,
,,,
,MasterFormat® 2016 - Numbers and Titles,April 2016,
4075,46,Dissolved Ozone Analyzers,
4075,53,Turbidity Analyzers,
4075,56,Suspended Solids/Sludge Density Analyzers,
4075,59,Liquid Density Analyzers,
4075,63,Monochloramine Analyzers,
4075,66,Nitrogen Analyzers,
4075,69,Phosphorous Analyzers,
4075,73,Particle Counters,
4075,76,Total Organic Carbon Analyzers,
4075,79,Total Organics Analyzers,
4075,83,Hardness Analyzers,
4075,86,Alkalinity Analyzer,
407600,,Process Gas Analytical Measurement,
4076,05,Continuous Emissions Monitoring Systems,
4076,13,Oxygen Gas Analyzers,
4076,16,Ozone Analyzers,
4076,23,Combustible Gas Monitors,
4076,26,Chlorine Gas Analyzers,
4076,29,Ammonia Gas Analyzers,
4076,33,Hydrogen Sulfide Monitors,
4076,36,Sulfur Dioxide Analyzers,
4076,39,Carbon Dioxide Analyzers,
4076,43,Carbon Monoxide Analyzers,
4076,53,Dewpoint/Moisture Analyzers,
4076,56,Gas Density Analyzers,
4076,63,Flue Gas Analyzers,
4076,66,NO/NOX Analyzers,
4076,73,Hydrocarbon Analyzers,
4076,76,Gas Chromatograph Analyzers,
4076,79,Vapor Pressure Analyzers,
4076,83,Mass Spectrometers,
407700,,Position and Motion Measurement,
4077,13,Acceleration Measurement Devices,
4077,16,Proximity Measurement Devices,
4077,19,Vibration Velocity Measurement Devices,
4077,23,Vibration Monitoring Systems,
4077,26,"Position, Speed, and Motion Measurement Devices",
407800,,Panel Mounted Instruments,
4078,13,Indicators and Meters,
4078,16,Indicating Lights,
4078,19,Switches and Push Buttons,
4078,23,Potentiometers and Manual Controllers,
4078,26,Chart Recorders,
4078,33,Annunciators,
4078,43,Single-Loop Controllers,
4078,53,Relays,
4078,56,"Isolators, Intrinsically-Safe Barriers, and Surge Suppressors",
4078,59,Power Supplies,
4078,63,Alarm Dialers,
407900,,"Miscellaneous Instruments, Calibration Equipment,",
,,,
154,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
,"Instrument Valves, and Fittings",,
407913,Nuclear Mass-Measuring Scales,,
407923,Instrument Calibration Equipment,,
407926,Instrument Programming Equipment,,
407933,Current-to-Pressure Converters,,
407936,Voltage-to-Pressure Converters,,
407939,Signal Conditioners and Converters,,
407943,Deadweight Testers,,
407946,Flame Scanners,,
407963,Instrument Tubing,,
407966,"Instrument Valve Manifolds, Valves, and Fittings",,
408000,Commissioning of Process Systems,,
409000,Primary Control Devices,,
409100,Primary Control Valves,,
409113,Electrically-Operated Primary Control Valves,,
409116,Hydraulically-Operated Primary Control Valves,,
409119,Pneumatically-Operated Primary Control Valves,,
409123,Solenoid Primary Control Valves,,
409126,Specialty Primary Control Valves,,
409200,Self-Contained Flow Controllers,,
409300,Linear Actuators and Positioners,,
409400,Self-Contained Pressure Regulators,,
409500,Rotary Actuators,,
409600,Saturable Core Reactors,,
409700,Variable Frequency Drives,,
410000,Material Processing and Handling,,
,Equipment,,
410100,Operation and Maintenance of Material Processing,,
,and Handling Equipment,,
410152,Operation and Maintenance of Bulk Materials Storage,,
410152.13,Storage Bin and Hopper Cleaning,,
410152.16,Silo Cleaning,,
410500,Common Work Results for Material Processing and,,
,Handling Equipment,,
410505,Selective Demolition for Material Processing and Handling Equipment,,
410600,Schedules for Material Processing and Handling,,
,Equipment,,
410610,Schedules for Bulk Material Processing Equipment,,
410620,Schedules for Piece Material Handling Equipment,,
410630,Schedules for Manufacturing Equipment,,
410640,Schedules for Container Processing and Packaging,,
410650,Schedules for Material Storage,,
410660,Schedules for Mobile Plant Equipment,,
410800,Commissioning of Material Processing and Handling,,
,,,
155,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
,Equipment,,
410810,Commissioning of Bulk Material Processing Equipment,,
410820,Commissioning of Piece Material Handling Equipment,,
410830,Commissioning of Manufacturing Equipment,,
410840,Commissioning of Container Processing and Packaging,,
410850,Commissioning of Material Storage,,
410860,Commissioning of Mobile Plant Equipment,,
411000,Bulk Material Processing Equipment,,
411100,Bulk Material Sizing Equipment,,
411113,Bulk Material Agglomerators,,
411116,Bulk Material Air Mill Classifiers,,
411119,Bulk Material Centrifuges,,
411123,Bulk Material Crushers,,
411126,Bulk Material Cyclones,,
411129,Bulk Material Fluid Bed Separators,,
411133,Bulk Material Grinders,,
411136,Bulk Material Homogenizers,,
411139,Bulk Material Lump Breakers,,
411143,Bulk Material Mills,,
411146,Bulk Material Pulverizers,,
411149,Bulk Material Screens,,
411153,Bulk Material Shredders,,
411156,Bulk Material Sieves,,
411200,Bulk Material Conveying Equipment,,
411213,Bulk Material Conveyors,,
411213.13,Airslide Bulk Material Conveyors,,
411213.16,Auger Bulk Material Conveyors,,
411213.19,Belt Bulk Material Conveyors,,
411213.23,Container Bulk Material Conveyors,,
411213.26,Drag Chain Bulk Material Conveyors,,
411213.29,Hopper Bulk Material Conveyors,,
411213.33,Reciprocating Bulk Material Conveyors,,
411213.36,Screw Bulk Material Conveyors,,
411213.39,Stacking and Reclaim Bulk Material Conveyors,,
411213.43,Trough Bulk Material Conveyors,,
411213.46,Tube Bulk Material Conveyors,,
411213.49,Vibratory Bulk Material Conveyors,,
411213.53,Weigh-Belt Bulk Material Conveyors,,
411216,Bucket Elevators,,
411219,Pneumatic Conveyors,,
411219.13,Dense Phase Pneumatic Conveyors,,
411219.16,Dilute Phase Pneumatic Conveyors,,
411300,Bulk Material Feeders,,
411313,Bin Activators/Live Bin Bottoms,,
411323,Feeders,,
411323.13,Airlock Bulk Material Feeders,,
411323.16,Apron Bulk Material Feeders,,
411323.19,Rotary-Valve Bulk Material Feeders,,
411323.23,Screw Bulk Material Feeders,,
411323.26,Vibratory Bulk Material Feeders,,
411323.29,Volumetric Bulk Material Feeders,,
,,,
156,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
411323.33,Weigh Bulk Material Feeders,,
411400,Batching Equipment,,
411413,Bag-Handling Batching Equipment,,
411416,Batch Cars/Transports,,
411419,Batch Hoppers,,
411423,Bulk Bag-Handling Batching Equipment,,
411426,Blenders,,
411429,Drum-Handling Batching Equipment,,
411433,Mixers,,
411436,Weigh Scales,,
412000,Piece Material Handling Equipment,,
412100,Conveyors,,
412113,Automatic Guided Vehicle Systems,,
412123,Piece Material Conveyors,,
412123.13,Belt Piece Material Conveyors,,
412123.16,Container Piece Material Conveyors,,
412123.19,Drag-Chain Piece Material Conveyors,,
412123.23,Hopper Piece Material Conveyors,,
412123.26,Monorail Piece Material Conveyors,,
412123.29,Power and Free Piece Material Conveyors,,
412123.33,Reciprocating Piece Material Conveyors,,
412123.36,Roller Piece Material Conveyors,,
412123.39,Vibratory Piece Material Conveyors,,
412123.43,Walking-Beam Piece Material Conveyors,,
412123.46,Weigh-Belt Piece Material Conveyors,,
412123.53,Postal Conveyors,,
412126,Piece Material Diverter Gates,,
412129,Piece Material Gravity Slides,,
412133,Piece Material Transfer Cars,,
412136,Piece Material Turntables,,
412139,Piece Material Feeders,,
412139.13,Piece Material Vibratory Feeders,,
412200,Cranes and Hoists,,
412213,Cranes,,
412213.13,Bridge Cranes,,
412213.16,Gantry Cranes,,
412213.19,Jib Cranes,,
412213.23,Mobile Cranes,,
412213.26,Tower Cranes,,
412213.29,Specialty Cranes,,
412223,Hoists,,
412223.13,Fixed Hoists,,
412223.16,Portable Hoists,,
412223.19,Monorail Hoists,,
412223.23,Specialty Hoists,,
412233,Derricks,,
412300,Lifting Devices,,
412313,Clamps,,
412316,Grabs,,
412319,Hooks,,
412323,Lifts,,
,,,
157,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
412326,Slings,,
412329,Spreader Bars/Beams,,
412333,Tongs,,
412400,Specialty Material Handling Equipment,,
412413,Aeration Devices,,
412416,Bin Vibrators,,
412419,Dehydrators,,
412423,Hydrators,,
412426,Hydraulic Power Systems,,
412429,Lubrication Systems,,
412433,Magnetic Separators,,
412436,Metal Detectors,,
412439,Railcar Movers,,
412443,Turnheads/Distributors,,
412446,Sorting Machines,,
412446.13,Postal Sorting Machines,,
413000,Manufacturing Equipment,,
413100,Manufacturing Lines and Equipment,,
413113,Manufacturing Lines,,
413113.13,Assembly Lines,,
413113.16,Casting Lines,,
413113.19,Coating Lines,,
413113.23,Converting Lines,,
413113.26,Disassembly Lines,,
413113.29,Extrusion Lines,,
413113.33,Machining Lines,,
413113.36,Molding Lines,,
413113.39,Finishing/Painting Lines,,
413113.43,Painting Lines,,
413113.46,Pickling Lines,,
413113.49,Plating Lines,,
413113.53,Polishing Lines,,
413113.56,Press Lines,,
413113.59,Rolling/Calendaring Lines,,
413113.63,Web Processing Lines,,
413116,Pick and Place Systems,,
413119,Manufacturing-Line Robots,,
413123,Specialty Assembly Machines,,
413200,Forming Equipment,,
413213,Bending Equipment,,
413216,Blow-Molding Equipment,,
413219,Brake-Forming Equipment,,
413223,Cold-Forming Equipment,,
413226,Die-Casting Equipment,,
413229,Drawing Equipment,,
413233,Electroforming Equipment,,
413236,Forging Equipment,,
413239,Extruding Equipment,,
413243,Metal-Spinning Equipment,,
413246,Piercing Equipment,,
413249,Powder Metal-Forming Equipment,,
,,,
158,,,
,,,
MasterFormat® 2016 - Numbers and Titles,,April 2016,
413253,Pressing Equipment,,
413256,Roll-Forming Equipment,,
413259,Shearing Equipment,,
413263,Spinning Equipment,,
413266,Stretching/Leveling Equipment,,
413269,Swaging Equipment,,
413300,Machining Equipment,,
413313,Automatic Screw Machining Equipment,,
413316,Boring Equipment,,
413319,Broaching Equipment,,
413323,Drilling Equipment,,
413326,Electro-Discharge Machining Equipment,,
413329,Grinding Equipment,,
413333,Hobbing Equipment,,
413336,Lapping Equipment,,
413339,Lathe Equipment,,
413343,Leveling Equipment,,
413346,Machining Center Equipment,,
413353,Milling Equipment,,
413353.13,Horizontal Milling Equipment,,
413353.16,Vertical Milling Equipment,,
413360,Multi-Axis Machine Equipment,,
413363,Planing Equipment,,
413366,Reaming Equipment,,
413369,Routing Equipment,,
413373,Sawing Equipment,,
413376,Shaping Equipment,,
413379,Threading Equipment,,
413400,Finishing Equipment,,
413413,Anodizing Equipment,,
413416,Barrel Tumbling Equipment,,
413423,Coating Equipment,,
413423.13,Diffusion Coating Equipment,,
413423.16,Dipping Coating Equipment,,
413423.19,Film Coating Equipment,,
413423.23,Phosphatizing Coating Equipment,,
413423.26,Plasma Coating Equipment,,
413423.29,Hardface Welding Coating Equipment,,
413423.33,Spray Painting Booth,,
413426,Deburring Equipment,,
413436,Electroplating Equipment,,
413446,Grinding Equipment,,
413449,Honing Equipment,,
413453,Lapping Equipment,,
413456,Shot Peening Equipment,,
413459,Superfinishing/Polishing Equipment,,
413500,Dies and Molds,,
413513,Dies,,
413513.13,Drawing Dies,,
413513.16,Extrusion Dies,,
413513.19,Press Dies,,
,,,
159,,,
,,,
,MasterFormat® 2016 - Numbers and Titles,,April 2016
,413513.23,Rotary Dies,
,413513.26,Rule Dies,
413533,Molds,,
413600,,Assembly and Testing Equipment,
413613,,Applicators,
41,3613.13,Adhesive Applicators,
41,3613.16,Lubricant Applicators,
41,3613.19,Sealer Applicators,
413616,,Fixtures and Jigs,
413619,,Joining Equipment,
41,3619.13,Adhesive Joining Equipment,
41,3619.16,Arc-Welding Equipment,
41,3619.19,Brazing Equipment,
41,3619.23,Resistance-Welding Equipment,
41,3619.26,Riveting Equipment,
41,3619.29,Sintering Equipment,
41,3619.33,Soldering Equipment,
413623,,Cutting Equipment,
41,3623.13,Cutting Torches,
41,3623.16,High-Pressure Water Cutting Equipment,
41,3623.19,Laser Cutting Equipment,
41,3623.23,Plasma Cutting Equipment,
413626,,Process Tools,
41,3626.13,Air Process Tools,
41,3626.16,Electric Process Tools,
41,3626.19,Hydraulic Process Tools,
41,3626.23,Manual Process Tools,
413629,,Manufacturing Measurement and Testing Equipment,
41,3629.13,"Gages, Rules, and Blocks",
41,3629.16,Penetrant Measurement and Testing Equipment,
41,3629.19,Laser Measurement and Testing Equipment,
41,3629.23,Magnaflux Measurement and Testing Equipment,
41,3629.26,Optical Comparators,
41,3629.29,Profilometers,
41,3629.33,Radiograph Measurement and Testing Equipment,
41,3629.36,Surface Tables,
41,3629.39,Ultrasonic Measurement and Testing Equipment,
41,3629.43,Test Weigh Scales,
414000,,Container Processing and Packaging,
414100,,Container Filling and Sealing,
414113,,Bulk Container Fillers/Packers,
414116,,Container Cappers,
414119,,Container Fillers,
,414119.13,Bag Fillers,
,414119.16,Box Fillers,
,414119.19,Bottle Fillers,
414123,,Container Sealers,
414200,,Container Packing Equipment,
414213,,Box Packing Equipment,
,414213.13,Box Makers,
,414213.16,Box Packers,
414216,,Bulk Material Loaders,
,414216.13,Container Bulk Material Loaders,
,,,
160,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
414216.23,Truck Bulk Material Loaders,,
414216.26,Railcar Bulk Material Loaders,,
414216.29,Ship Bulk Material Loaders,,
414216.33,Barge Bulk Material Loaders,,
414219,Carton Packers,,
414223,Carton Sealers,,
414226,Carton Shrink Wrappers,,
414229,Carton Stackers,,
414300,Shipping Packaging,,
414313,Banding/Strapping Equipment,,
414316,Barcode Equipment,,
414316.13,Barcode Readers,,
414316.16,Barcode Printers,,
414319,Labeling Equipment,,
414323,Pallet Stacking/Wrapping Equipment,,
415000,Material Storage,,
415100,Automatic Material Storage,,
415113,Automatic Storage/Automatic Retrieval Systems,,
415200,Bulk Material Storage,,
415216.13,Concrete Flat-Bottom Silos,,
415216.16,Concrete Masonry Flat-Bottom Silos,,
415216.23,Concrete Cone-Bottom Silos,,
415216.26,Concrete Masonry Cone-Bottom Silos,,
415216.29,Steel Cone-Bottom Silos,,
415219,Bulk Materials Storage Tanks,,
415219.13,Stationary Bulk Materials Storage Tanks,,
415219.33,Mobile Bulk Materials Storage Tanks,,
415241,"Pneumatic, Block-Distributed Materials Fluidizing System for Flat-Bottom",,
,Bins and Silos,,
415243,Aerated Trough Materials Fluidizing System for Flat-Bottom Bins and Silos,,
415246,Pad-Mounted Aerated Disc Materials Fluidizing System for Cone-Bottom,,
,Bins and Silos,,
415300,Storage Equipment and Systems,,
415313,Storage Cabinets,,
415316,Container Storage Systems,,
415319,Flat Files,,
415323,Storage Racks,,
415323.13,Mobile Storage Racks,,
415326,Mezzanine Storage Systems,,
416000,Mobile Plant Equipment,,
416100,Mobile Earth Moving Equipment,,
416113,Backhoes,,
416116,Bulldozers,,
416119,Compactors,,
416123,Excavators,,
416126,Graders,,
416129,Payloaders,,
416133,Trenchers,,
416200,Trucks,,
,,,
161,,,
,,,
MasterFormat® 2016 - Numbers and Titles,April 2016,,
416213,Cement Mixer Trucks,,
416216,Dump Trucks,,
416219,Flatbed Trucks,,
416223,Forklift Trucks,,
416226,Pickup Trucks,,
416229,Tank Trucks,,
416300,General Vehicles,,
416313,Bicycles,,
416316,Carts,,
416319,Maintenance Vehicles,,
416323,Utility Vehicles,,
416326,Vans,,
